Title,Media URL,Pinterest board,Thumbnail,Description,Link,Publish date,Keywords
"Applied Science Physics (312308) Lab Manual","https://msbtenotes-info.netlify.app/resourse/branch-resourse/applied-science-physics-lab-manual.png","MSBTE Study Notes",,"MSBTE K-Scheme lab manual for Applied Science Physics.","https://msbtenotes-info.netlify.app/Notes/Manual/applied-science-physics-lab-manual.html",,"312308, Physics, 2nd Semester, K-Scheme"
"Applied Science Chemistry (312308) Lab Manual","https://msbtenotes-info.netlify.app/resourse/branch-resourse/applied-science-chemistry-lab-manual.png","MSBTE Study Notes",,"MSBTE K-Scheme lab manual for Applied Science Chemistry.","https://msbtenotes-info.netlify.app/Notes/Manual/applied-science-chemistry-lab-manual.html",,"312308, Chemistry, 2nd Semester, K-Scheme"
"Programming in C (312303) Lab Manual","https://msbtenotes-info.netlify.app/resourse/branch-resourse/programming-in-c-lab-manual.png","MSBTE Study Notes",,"MSBTE K-Scheme lab manual for Programming in C with all practicals.","https://msbtenotes-info.netlify.app/Notes/Manual/programming-in-c-lab-manual.html",,"312303, Programming in C, PIC, K-Scheme"
"Web Page Designing (312004) Lab Manual","https://msbtenotes-info.netlify.app/resourse/branch-resourse/web-page-designing-lab-manual.png","MSBTE Study Notes",,"MSBTE K-Scheme lab manual for Web Page Designing with HTML and CSS.","https://msbtenotes-info.netlify.app/Notes/Manual/web-page-designing-lab-manual.html",,"312004, Web Page Designing, HTML, CSS, K-Scheme"
"Basic Electrical and Electronics Engineering (312302) Lab Manual","https://msbtenotes-info.netlify.app/resourse/branch-resourse/basic-electrical-electronics-lab-manual.png","MSBTE Study Notes",,"MSBTE K-Scheme lab manual for Basic Electrical and Electronics Engineering.","https://msbtenotes-info.netlify.app/Notes/Manual/basic-electrical-electronics-lab-manual.html",,"312302, BEE, Electrical, K-Scheme"
"Fundamentals of Electrical Engineering (312310) Lab Manual","https://msbtenotes-info.netlify.app/resourse/branch-resourse/fundamentals-electrical-engineering-lab-manual.png","MSBTE Study Notes",,"MSBTE K-Scheme lab manual for Fundamentals of Electrical Engineering.","https://msbtenotes-info.netlify.app/Notes/Manual/fundamentals-electrical-engineering-lab-manual.html",,"312310, FEE, Electrical, K-Scheme"
"Basic Mechanical Engineering (312006) Lab Manual","https://msbtenotes-info.netlify.app/resourse/branch-resourse/basic-mechanical-engineering-lab-manual.png","MSBTE Study Notes",,"MSBTE K-Scheme lab manual for Basic Mechanical Engineering.","https://msbtenotes-info.netlify.app/Notes/Manual/basic-mechanical-engineering-lab-manual.html",,"312006, BME, Mechanical, K-Scheme"
"Basic Electronics (312314) Lab Manual","https://msbtenotes-info.netlify.app/resourse/branch-resourse/basic-electronics-lab-manual.png","MSBTE Study Notes",,"MSBTE K-Scheme lab manual for Basic Electronics.","https://msbtenotes-info.netlify.app/Notes/Manual/basic-electronics-lab-manual.html",,"312314, Basic Electronics, Electronics, K-Scheme"
"Electronic Materials & Components (312316) Lab Manual","https://msbtenotes-info.netlify.app/resourse/branch-resourse/electronic-materials-components-lab-manual.png","MSBTE Study Notes",,"MSBTE K-Scheme lab manual for Electronic Materials & Components.","https://msbtenotes-info.netlify.app/Notes/Manual/electronic-materials-components-lab-manual.html",,"312316, EMC, Electronics, K-Scheme"
"Elements of Electrical Engineering (312315) Lab Manual","https://msbtenotes-info.netlify.app/resourse/branch-resourse/elements-electrical-engineering-lab-manual.png","MSBTE Study Notes",,"MSBTE K-Scheme lab manual for Elements of Electrical Engineering.","https://msbtenotes-info.netlify.app/Notes/Manual/elements-electrical-engineering-lab-manual.html",,"312315, EEE, Electrical, K-Scheme"
"Solid Fluid Operations (312342) Lab Manual","https://msbtenotes-info.netlify.app/resourse/branch-resourse/solid-fluid-operations-lab-manual.png","MSBTE Study Notes",,"MSBTE K-Scheme lab manual for Solid Fluid Operations.","https://msbtenotes-info.netlify.app/Notes/Manual/solid-fluid-operations-lab-manual.html",,"312342, SFO, Chemical Engineering, K-Scheme"
"Surveying (312339) Lab Manual","https://msbtenotes-info.netlify.app/resourse/branch-resourse/surveying-lab-manual.png","MSBTE Study Notes",,"MSBTE K-Scheme lab manual for Surveying.","https://msbtenotes-info.netlify.app/Notes/Manual/surveying-lab-manual.html",,"312339, Surveying, Civil, K-Scheme"
"Elements of Electronics (312309) Lab Manual","https://msbtenotes-info.netlify.app/resourse/branch-resourse/elements-of-electronics-lab-manual.png","MSBTE Study Notes",,"MSBTE K-Scheme lab manual for Elements of Electronics.","https://msbtenotes-info.netlify.app/Notes/Manual/elements-of-electronics-lab-manual.html",,"312309, EOE, Electronics, K-Scheme"
"Linux Basics (312001) Lab Manual","https://msbtenotes-info.netlify.app/resourse/branch-resourse/linux-basics-lab-manual.png","MSBTE Study Notes",,"MSBTE K-Scheme lab manual for Linux Basics with commands and shell scripting.","https://msbtenotes-info.netlify.app/Notes/Manual/linux-basics-lab-manual.html",,"312001, Linux, LNX, K-Scheme"
"Fundamental of Chemical Engineering and Materials (312341) Lab Manual","https://msbtenotes-info.netlify.app/resourse/branch-resourse/chemical-engineering-materials-lab-manual.png","MSBTE Study Notes",,"MSBTE K-Scheme lab manual for Fundamental of Chemical Engineering and Materials.","https://msbtenotes-info.netlify.app/Notes/Manual/chemical-engineering-materials-lab-manual.html",,"312341, FCE, Chemical Engineering, K-Scheme"
"Computer Technology Syllabus & Notes","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Official MSBTE K-Scheme Syllabus and Notes for Computer Technology.","https://msbtenotes-info.netlify.app/Branches/Computer.html",,"Computer Technology, K-Scheme, Syllabus"
"Computer Technology Semester 1","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Download all subjects syllabus and notes for Computer Technology Semester 1.","https://msbtenotes-info.netlify.app/Branches/Computer-Semester-1.html",,"Computer Technology, Semester 1, K-Scheme"
"BASIC MATHEMATICS (311302)","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus, Notes and Important Questions for BASIC MATHEMATICS.","https://msbtenotes-info.netlify.app/Branches/311302-basic-mathematics.html",,"311302, Artificial Intelligence & Machine Learning, Semester 1, K-Scheme"
"BASIC SCIENCE (311305)","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus, Notes and Important Questions for BASIC SCIENCE.","https://msbtenotes-info.netlify.app/Branches/311305-basic-science.html",,"311305, Artificial Intelligence & Machine Learning, Semester 1, K-Scheme"
"COMMUNICATION SKILLS (ENGLISH) (311303)","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus, Notes and Important Questions for COMMUNICATION SKILLS (ENGLISH).","https://msbtenotes-info.netlify.app/Branches/311303-communication-skills-english.html",,"311303, Artificial Intelligence & Machine Learning, Semester 1, K-Scheme"
"ENGINEERING GRAPHICS (311008)","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus, Notes and Important Questions for ENGINEERING GRAPHICS.","https://msbtenotes-info.netlify.app/Branches/311008-engineering-graphics.html",,"311008, Artificial Intelligence & Machine Learning, Semester 1, K-Scheme"
"ENGINEERING WORKSHOP PRACTICE (311002)","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus, Notes and Important Questions for ENGINEERING WORKSHOP PRACTICE.","https://msbtenotes-info.netlify.app/Branches/311002-engineering-workshop-practice.html",,"311002, Artificial Intelligence & Machine Learning, Semester 1, K-Scheme"
"FUNDAMENTALS OF ICT (311001)","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus, Notes and Important Questions for FUNDAMENTALS OF ICT.","https://msbtenotes-info.netlify.app/Branches/311001-fundamentals-of-ict.html",,"311001, Artificial Intelligence & Machine Learning, Semester 1, K-Scheme"
"YOGA AND MEDITATION (311003)","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus, Notes and Important Questions for YOGA AND MEDITATION.","https://msbtenotes-info.netlify.app/Branches/311003-yoga-and-meditation.html",,"311003, Artificial Intelligence & Machine Learning, Semester 1, K-Scheme"
"Computer Technology Semester 2","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Download all subjects syllabus and notes for Computer Technology Semester 2.","https://msbtenotes-info.netlify.app/Branches/Computer-Semester-2.html",,"Computer Technology, Semester 2, K-Scheme"
"LINUX BASICS (312001)","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus, Notes and Important Questions for LINUX BASICS.","https://msbtenotes-info.netlify.app/Branches/312001-linux-basics.html",,"312001, Artificial Intelligence & Machine Learning, Semester 2, K-Scheme"
"PROFESSIONAL COMMUNICATION (312002)","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus, Notes and Important Questions for PROFESSIONAL COMMUNICATION.","https://msbtenotes-info.netlify.app/Branches/312002-professional-communication.html",,"312002, Artificial Intelligence & Machine Learning, Semester 2, K-Scheme"
"SOCIAL AND LIFE SKILLS (312003)","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus, Notes and Important Questions for SOCIAL AND LIFE SKILLS.","https://msbtenotes-info.netlify.app/Branches/312003-social-and-life-skills.html",,"312003, Artificial Intelligence & Machine Learning, Semester 2, K-Scheme"
"WEB PAGE DESIGNING (312004)","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus, Notes and Important Questions for WEB PAGE DESIGNING.","https://msbtenotes-info.netlify.app/Branches/312004-web-page-designing.html",,"312004, Artificial Intelligence & Machine Learning, Semester 2, K-Scheme"
"APPLIED MATHEMATICS (312301)","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus, Notes and Important Questions for APPLIED MATHEMATICS.","https://msbtenotes-info.netlify.app/Branches/312301-applied-mathematics.html",,"312301, Artificial Intelligence & Machine Learning, Semester 2, K-Scheme"
"BASIC ELECTRICAL AND ELECTRONICS ENGINEERING (312302)","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus, Notes and Important Questions for BASIC ELECTRICAL AND ELECTRONICS ENGINEERING.","https://msbtenotes-info.netlify.app/Branches/312302-basic-electrical-and-electronics-engineering.html",,"312302, Artificial Intelligence & Machine Learning, Semester 2, K-Scheme"
"PROGRAMMING IN C (312303)","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus, Notes and Important Questions for PROGRAMMING IN C.","https://msbtenotes-info.netlify.app/Branches/312303-programming-in-c.html",,"312303, Artificial Intelligence & Machine Learning, Semester 2, K-Scheme"
"Computer Technology Semester 3","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Download all subjects syllabus and notes for Computer Technology Semester 3.","https://msbtenotes-info.netlify.app/Branches/Computer-Semester-3.html",,"Computer Technology, Semester 3, K-Scheme"
"DATA STRUCTURE USING C (313301)","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus, Notes and Important Questions for DATA STRUCTURE USING C.","https://msbtenotes-info.netlify.app/Branches/313301-data-structure-using-c.html",,"313301, Information Technology, Semester 3, K-Scheme"
"DATABASE MANAGEMENT SYSTEM (313302)","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus, Notes and Important Questions for DATABASE MANAGEMENT SYSTEM.","https://msbtenotes-info.netlify.app/Branches/313302-database-management-system.html",,"313302, Artificial Intelligence & Machine Learning, Semester 3, K-Scheme"
"OBJECT ORIENTED PROGRAMMING USING C++ (313304)","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus, Notes and Important Questions for OBJECT ORIENTED PROGRAMMING USING C++.","https://msbtenotes-info.netlify.app/Branches/313304-object-oriented-programming-using-c.html",,"313304, Information Technology, Semester 3, K-Scheme"
"COMPUTER GRAPHICS (313001)","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus, Notes and Important Questions for COMPUTER GRAPHICS.","https://msbtenotes-info.netlify.app/Branches/313001-computer-graphics.html",,"313001, Computer Technology, Semester 3, K-Scheme"
"ESSENCE OF INDIAN CONSTITUTION (313002)","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus, Notes and Important Questions for ESSENCE OF INDIAN CONSTITUTION.","https://msbtenotes-info.netlify.app/Branches/313002-essence-of-indian-constitution.html",,"313002, Artificial Intelligence & Machine Learning, Semester 3, K-Scheme"
"Computer Technology Semester 4","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Download all subjects syllabus and notes for Computer Technology Semester 4.","https://msbtenotes-info.netlify.app/Branches/Computer-Semester-4.html",,"Computer Technology, Semester 4, K-Scheme"
"ENVIRONMENTAL EDUCATION AND SUSTAINABILITY (314301)","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus, Notes and Important Questions for ENVIRONMENTAL EDUCATION AND SUSTAINABILITY.","https://msbtenotes-info.netlify.app/Branches/314301-environmental-education-and-sustainability.html",,"314301, Artificial Intelligence & Machine Learning, Semester 4, K-Scheme"
"DATA COMMUNICATION AND COMPUTER NETWORK (314318)","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus, Notes and Important Questions for DATA COMMUNICATION AND COMPUTER NETWORK.","https://msbtenotes-info.netlify.app/Branches/314318-data-communication-and-computer-network.html",,"314318, Artificial Intelligence & Machine Learning, Semester 4, K-Scheme"
"PYTHON PROGRAMMING (314004)","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus, Notes and Important Questions for PYTHON PROGRAMMING.","https://msbtenotes-info.netlify.app/Branches/314004-python-programming.html",,"314004, Information Technology, Semester 4, K-Scheme"
"UI_UX DESIGN (314005)","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus, Notes and Important Questions for UI_UX DESIGN.","https://msbtenotes-info.netlify.app/Branches/314005-ui-ux-design.html",,"314005, Artificial Intelligence & Machine Learning, Semester 4, K-Scheme"
"Computer Technology Semester 5","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Download all subjects syllabus and notes for Computer Technology Semester 5.","https://msbtenotes-info.netlify.app/Branches/Computer-Semester-5.html",,"Computer Technology, Semester 5, K-Scheme"
"ENTREPRENEURSHIP DEVELOPMENT AND STARTUPS (315002)","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus, Notes and Important Questions for ENTREPRENEURSHIP DEVELOPMENT AND STARTUPS.","https://msbtenotes-info.netlify.app/Branches/315002-entrepreneurship-development-and-startups.html",,"315002, Artificial Intelligence & Machine Learning, Semester 5, K-Scheme"
"SEMINAR AND PROJECT INITIATION COURSE (315003)","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus, Notes and Important Questions for SEMINAR AND PROJECT INITIATION COURSE.","https://msbtenotes-info.netlify.app/Branches/315003-seminar-and-project-initiation-course.html",,"315003, Artificial Intelligence & Machine Learning, Semester 5, K-Scheme"
"INTERNSHIP12 WEEKS (315004)","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus, Notes and Important Questions for INTERNSHIP12 WEEKS.","https://msbtenotes-info.netlify.app/Branches/315004-internship12-weeks.html",,"315004, Computer Technology, Semester 5, K-Scheme"
"Elective: 315321 - ADVANCE COMPUTER NETWORK ()","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus, Notes and Important Questions for Elective: 315321 - ADVANCE COMPUTER NETWORK.","https://msbtenotes-info.netlify.app/Branches/elective-315321-advance-computer-network.html",,", Information Technology, Semester 5, K-Scheme"
"Elective: 315325-CLOUD COMPUTING ()","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus, Notes and Important Questions for Elective: 315325-CLOUD COMPUTING.","https://msbtenotes-info.netlify.app/Branches/elective-315325-cloud-computing.html",,", Computer Technology, Semester 5, K-Scheme"
"Elective: 315326 - DATA ANALYTICS ()","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus, Notes and Important Questions for Elective: 315326 - DATA ANALYTICS.","https://msbtenotes-info.netlify.app/Branches/elective-315326-data-analytics.html",,", Information Technology, Semester 5, K-Scheme"
"Computer Technology Semester 6","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Download all subjects syllabus and notes for Computer Technology Semester 6.","https://msbtenotes-info.netlify.app/Branches/Computer-Semester-6.html",,"Computer Technology, Semester 6, K-Scheme"
"MANAGEMENT (315301)","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus, Notes and Important Questions for MANAGEMENT.","https://msbtenotes-info.netlify.app/Branches/315301-management.html",,"315301, Artificial Intelligence & Machine Learning, Semester 6, K-Scheme"
"EMERGING TRENDS IN COMPUTER ENGINEERING AND INFORMATION TECHNOLOGY (316313)","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus, Notes and Important Questions for EMERGING TRENDS IN COMPUTER ENGINEERING AND INFORMATION TECHNOLOGY.","https://msbtenotes-info.netlify.app/Branches/316313-emerging-trends-in-computer-engineering-and-information-technology.html",,"316313, Information Technology, Semester 6, K-Scheme"
"SOFTWARE TESTING (316314)","https://msbtenotes-info.netlify.app/resourse/MSBTE%20NOTES%20AND%20INFORMATION.png","MSBTE Study Notes",,"Syllabus, Notes and Important Questions for SOFTWARE TESTING.","https://msbtenotes-info.netlify.app/Branches/316314-software-testing.html",,"316314, Computer Technology, Semester 6, K-Scheme"
